outcome_key,outcome,family,outcome_order,geo_key,geography,geo_order,property_key,property_type,property_order,fe_key,fixed_effects,fe_order,sample_key,status,benchmark,benchmark_se,benchmark_p,centroid,centroid_se,centroid_p,delta,relative_change_percent,se_difference,absorption_r2,N,bootstrap_se,ci_low,ci_high,p_value_delta,clusters,global_fdr_q,within_outcome_fdr_q,relative_ci_low,relative_ci_high,absorption_percent
shops5,Shops within 5 km,primary,4,sa2,SA2,2,house,House,1,sa4,SA4,3,full,estimated,0.0592238900057535,0.00721018217371767,0.00000000806400764151487,0.0380443235806987,0.00757752793904365,0.0000288096565280321,-0.0211795664250547,-35.761863030269,0.000367345765325977,0.513684722194188,281194,0.00392188328336466,-0.029138908311088,-0.0138291010113405,0.001,621,0.0043448275862069,0.003,-49.2012738579942,-23.3505448730183,51.3684722194188
shops5,Shops within 5 km,primary,4,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,full,estimated,0.0518618535755593,0.00226906543529004,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000409885331189742,0.0212954933438425,0.00178525717871522,0.00000000000000000000000000000000917792591680029,-0.0305663602317168,-58.9380404369536,-0.000483808256574818,,58217,0.0146061698434745,-0.0561555579535191,-0.00323809277686602,0.016,560,0.0448,0.0411428571428572,-108.27911862368,-6.24368886497342,
shops5,Shops within 5 km,primary,4,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.0196311531288201,0.0157044972881362,0.218551340630272,-0.0136011284641387,0.0101107604624908,0.186133664303138,0.00603002466468142,-30.7166095904415,-0.00559373682564538,0.788917719351188,58216,0.0100118965760572,-0.0139099020522318,0.0253055550073846,0.555,560,0.685588235294118,0.666,-128.905086936712,70.8562658594462,78.8917719351188
shops5,Shops within 5 km,primary,4,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.0180455111391033,0.0123770005794023,0.156378742325711,0.00932600411099697,0.00916803378824684,0.318072878058917,-0.00871950702810631,-48.319534763478,-0.00320896679115548,0.646490295228325,58216,0.00986238175031545,-0.0279460381450944,0.0107633883737573,0.385,560,0.562891304347826,0.538714285714286,-154.864209329806,59.6457938530422,64.6490295228325
shops5,Shops within 5 km,primary,4,poa,Postcode,3,house,House,1,none,No FE,1,full,estimated,0.0734386453318052,0.000578363440060124,0,0.0435755274678513,0.000408832399290556,0,-0.0298631178639539,-40.6640369372672,-0.000169531040769567,,281076,0.00774745760996992,-0.0441209669831619,-0.014437731148379,0.001,596,0.0043448275862069,0.003,-60.0786776278589,-19.6595826123256,
shops5,Shops within 5 km,primary,4,poa,Postcode,3,house,House,1,sa3,SA3,2,full,estimated,0.0442656525461187,0.00609660712513916,0.00000000707954361073285,0.020392508786309,0.0066534145364589,0.00384080021277786,-0.0238731437598097,-53.9315301744105,0.000556807411319747,0.769947890272698,281076,0.00576768169691744,-0.0352576360380375,-0.0130586013889655,0.001,596,0.0043448275862069,0.003,-79.6500989142855,-29.5005283732353,76.9947890272698
shops5,Shops within 5 km,primary,4,poa,Postcode,3,house,House,1,sa4,SA4,3,full,estimated,0.0592383631273197,0.00721953000279056,0.0000000082313499410568,0.032683500719317,0.00908114921258635,0.00126507473732812,-0.0265548624080027,-44.8271373584867,0.00186161920979579,0.684883225697916,281076,0.00695118564647904,-0.0398593714720278,-0.0131054898536615,0.001,596,0.0043448275862069,0.003,-67.2864160448845,-22.1233153007522,68.4883225697916
shops5,Shops within 5 km,primary,4,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,full,estimated,0.0511624847387395,0.00227670829505551,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000232150887709828,0.0263558408224611,0.00111041628305479,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000609884218901209,-0.0248066439162784,-48.4860030605495,-0.00116629201200072,,58204,0.0158319439070201,-0.0545715969125293,0.00501265367479323,0.132,421,0.24104347826087,0.264,-106.663304550587,9.79751804547858,
shops5,Shops within 5 km,primary,4,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.0199375555296783,0.0158023577037476,0.214371123031481,0.00723293309091112,0.0121637687465469,0.555440148425891,0.0271704886205894,-136.277933270929,-0.00363858895720064,0.848712289640369,58203,0.0156031784593443,-0.00186613436802821,0.0576785141876408,0.079,421,0.163180327868852,0.17775,-289.295817141589,9.35989552606064,84.8712289640369
shops5,Shops within 5 km,primary,4,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.017565485306086,0.0124854798304255,0.170872193802851,0.0171829099889019,0.00945040668736408,0.0801422351004412,-0.00038257531718416,-2.17799457582654,-0.00303507314306144,0.731084069880993,58203,0.0128003984810232,-0.0262683067838707,0.0238720155540249,0.976,421,0.999,0.976,-149.545010149929,135.902966175115,73.1084069880993
