outcome_key,outcome,family,outcome_order,geo_key,geography,geo_order,property_key,property_type,property_order,fe_key,fixed_effects,fe_order,sample_key,status,benchmark,benchmark_se,benchmark_p,centroid,centroid_se,centroid_p,delta,relative_change_percent,se_difference,absorption_r2,N,sample,sample_order
cbd,CBD distance,primary,1,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,large_area,estimated,0.372156946392534,0.385565600559843,0.341671242667184,0.398904957777555,0.403162581267766,0.329871157878897,0.0267480113850214,7.18729332995141,0.0175969807079233,0.970198151114211,2669,Largest area,6
cbd,CBD distance,primary,1,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,large_area,estimated,0.031266533887426,0.149189894898222,0.837514905712008,0.0325298429784013,0.134082174060322,0.812403659044359,0.00126330909097534,4.04045135135169,-0.0151077208378997,0.836460543152892,2669,Largest area,6
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,none,No FE,1,sydney,estimated,0.0127098943262922,0.000560772728916498,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154255525894943,0.0140718603180048,0.000563097821171121,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000150082971119157,0.00136196599171257,10.7157931981791,0.00000232509225462252,,150123,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa3,SA3,2,sydney,estimated,0.00966828354566311,0.00267983125573665,0.000831154212117705,0.0107423085392998,0.00268166501096847,0.000253963327022746,0.00107402499363672,11.1087452965578,0.00000183375523181775,0.276858237193612,150121,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa4,SA4,3,sydney,estimated,0.0115357383366508,0.00205481920177608,0.0000388028036162461,0.0124114779578773,0.00219159433404673,0.0000352718029783536,0.000875739621226529,7.59153506840715,0.000136775132270648,0.170189804305176,150121,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,sydney,estimated,0.0264128054437123,0.0012567928378457,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130610624932983,0.0323952062086619,0.00128776933957265,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000989516102469218,0.0059824007649496,22.6496226525371,0.0000309765017269502,,47441,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,sydney,estimated,0.0177253407790052,0.00553774657301454,0.00268456661542617,0.0206794784355604,0.00584419442154373,0.0010366541912798,0.00295413765655521,16.6661825766094,0.000306447848529187,0.3022612575078,47440,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,sydney,estimated,0.0213683309730254,0.00669441613045042,0.0065239819070115,0.0249073103741068,0.0068585385047503,0.00272250351963527,0.00353897940108147,16.5617960782663,0.000164122374299886,0.132339399986185,47440,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,none,No FE,1,high_clustering,estimated,0.0615121824272009,0.00118597081018024,0,0.0744735215896952,0.00121436719735727,0,0.0129613391624943,21.0711742797192,0.000028396387177033,,64820,High clustering,3
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa3,SA3,2,high_clustering,estimated,0.0264776981931209,0.00562757250160713,0.0000288166328221125,0.0348525796622554,0.00574098855465369,0.000000343062686850423,0.00837488146913451,31.6299453526907,0.000113416053046557,0.30627942369181,64820,High clustering,3
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa4,SA4,3,high_clustering,estimated,0.0373932225927675,0.00750846225685457,0.0000321248946149202,0.0484102240649514,0.00928806320310409,0.0000172325158839451,0.0110170014721839,29.4625622192691,0.00177960094624951,0.228701667443199,64820,High clustering,3
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,high_clustering,estimated,0.0403139025665915,0.00143669969757445,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146227472301427,0.0501164550522404,0.00147405695101136,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000938876801489841,0.00980255248564887,24.3155632711489,0.0000373572534369127,,39501,High clustering,3
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,high_clustering,estimated,0.0238426508935415,0.00725644455743809,0.00212169361849685,0.0286522413002741,0.00776054670438283,0.000663821144687462,0.0048095904067326,20.1722133508041,0.00050410214694474,0.420629739662724,39500,High clustering,3
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,high_clustering,estimated,0.0267879381809712,0.00724878658599272,0.000984711451131295,0.0337047092096122,0.0077220543450664,0.000167637394216586,0.00691677102864101,25.8204680849769,0.000473267759073685,0.24269755835975,39500,High clustering,3
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,none,No FE,1,high_irregularity,estimated,0.0492017131948472,0.00106331147234783,0,0.0530815355726872,0.00106609054044264,0,0.00387982237784001,7.88554325837243,0.0000027790680948111,,66521,Most irregular,4
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa3,SA3,2,high_irregularity,estimated,0.0182817760389323,0.00443169587525191,0.00017644893156492,0.0224933904526516,0.00450501454671894,0.0000114727960649487,0.00421161441371926,23.0372279189414,0.0000733186714670306,0.302422991836757,66521,Most irregular,4
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa4,SA4,3,high_irregularity,estimated,0.0282362534787572,0.00576883305744416,0.000040427156881778,0.0342104389605278,0.00691791282780888,0.0000352884851385523,0.00597418548177062,21.1578546929575,0.00114907977036472,0.224658275464384,66521,Most irregular,4
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,high_irregularity,estimated,0.0618989607226084,0.00219335129678965,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346251997495251,0.0550260478756819,0.00219386432134556,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000268693528257357,-0.00687291284692648,-11.103438194587,0.00000051302455591172,,16606,Most irregular,4
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,high_irregularity,estimated,0.0200684959430736,0.00906896509093491,0.0326759406595046,0.0150005673703987,0.00975168925958536,0.131860597990271,-0.00506792857267485,-25.2531559268346,0.000682724168650452,0.432075000640269,16604,Most irregular,4
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,high_irregularity,estimated,0.0304039155309708,0.0118510951698794,0.0161737769938481,0.0248164663434635,0.0124504705685749,0.0564325304969993,-0.00558744918750731,-18.3774000484105,0.000599375398695517,0.269792680379604,16605,Most irregular,4
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,none,No FE,1,low_residential,estimated,0.0681914712546572,0.00137697274077422,0,0.0793352634879554,0.00140876342856198,0,0.0111437922332982,16.3419149466395,0.000031790687787763,,57963,Low residential share,5
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa3,SA3,2,low_residential,estimated,0.0324406087908654,0.00606571496705256,0.00000363669067227845,0.041164497223805,0.00593022088522789,0.0000000199316785926231,0.00872388843293964,26.8918764415916,-0.000135494081824671,0.260947045690327,57963,Low residential share,5
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa4,SA4,3,low_residential,estimated,0.0427192723730901,0.00841104692951665,0.0000246351274490019,0.0536513230623767,0.010544474703559,0.0000240371175262746,0.0109320506892867,25.5904421634602,0.00213342777404232,0.187810295148739,57963,Low residential share,5
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,low_residential,estimated,0.0605747071868414,0.00208271295945141,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146715388585493,0.0767686826681668,0.00215506707769679,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000243540061537225,0.0161939754813254,26.7338898252953,0.0000723541182453872,,22250,Low residential share,5
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,low_residential,estimated,0.0359569768411653,0.0120009007880124,0.00467750494125997,0.0487695650951681,0.0119928063813356,0.000217480883403624,0.0128125882540029,35.6331076180309,-0.00000809440667689024,0.487203876103371,22249,Low residential share,5
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,low_residential,estimated,0.0402661606945877,0.0102516361396715,0.000535581031083354,0.0515945620735761,0.0103275532693939,0.0000307999590803375,0.0113284013789884,28.1338006494151,0.0000759171297224272,0.313290533278924,22250,Low residential share,5
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,none,No FE,1,large_area,estimated,0.0637139890575078,0.0010725429893892,0,0.076278999286675,0.00110920437225942,0,0.0125650102291672,19.7209598944215,0.0000366613828702133,,90142,Largest area,6
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa3,SA3,2,large_area,estimated,0.0321597431304172,0.00561779562171832,0.00000106565184068688,0.0423518375781832,0.0057727005041749,0.00000000554112174928664,0.0101920944477661,31.6920891016889,0.000154904882456583,0.0694240112703572,90141,Largest area,6
shops1,Shops within 1 km,primary,2,sa1,SA1,1,house,House,1,sa4,SA4,3,large_area,estimated,0.0421096476017788,0.00771029335911906,0.00000883802249734986,0.0542450925951014,0.00902812346185759,0.00000206902983849906,0.0121354449933226,28.8186809542666,0.00131783010273853,0.0350293221724041,90142,Largest area,6
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,large_area,estimated,0.0540456085060157,0.00281610402292221,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000273513298285932,0.0622316887893355,0.00300613482560683,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000885059711156098,0.0081860802833198,15.1466150712479,0.000190030802684622,,8001,Largest area,6
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,large_area,estimated,0.025369450323073,0.00958776813343763,0.0115876638033803,0.0284962913875752,0.0112461737111749,0.0153015669496699,0.00312684106450219,12.3252219684807,0.00165840557773723,0.451286111306328,8001,Largest area,6
shops1,Shops within 1 km,primary,2,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,large_area,estimated,0.0349554982499395,0.0106434186251443,0.00283128760288478,0.0413131841585473,0.0109447701246439,0.000800762883778323,0.00635768590860781,18.1879424608654,0.000301351499499504,0.326735213243225,8001,Largest area,6
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,none,No FE,1,sydney,estimated,0.0133691964394487,0.000562582836617597,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132483077546085,0.00504077821287297,0.000531996295401372,0.00000000000000000000269807790472793,-0.00832841822657571,-62.2955782293761,-0.0000305865412162255,,153689,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa3,SA3,2,sydney,estimated,0.00953915852048537,0.00265787941765158,0.000877931535482143,0.00394485656822844,0.00409630709291489,0.341179493348668,-0.00559430195225693,-58.6456545432508,0.0014384276752633,0.383766290267846,153689,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa4,SA4,3,sydney,estimated,0.0117021321881024,0.00198345308922238,0.00000902935950590003,0.003867840780127,0.00523758398024126,0.468802029243561,-0.00783429140797538,-66.9475552151132,0.00325413089101888,0.217004139488987,153689,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,sydney,estimated,0.0263624577475525,0.00125718984004862,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000344891864815998,0.0158995167648968,0.00108486284448764,0.00000000000000000000000000000000000000000000000157934850524006,-0.0104629409826558,-39.6887918526001,-0.000172326995560984,,47544,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,sydney,estimated,0.0175443089900095,0.00555280846536697,0.00300693428322776,0.0144111139302255,0.0108434577545555,0.191374566593004,-0.00313319505978405,-17.8587544346616,0.00529064928918852,0.500622849648887,47543,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,sydney,estimated,0.0211523498361614,0.00665872956230249,0.00522390060533704,0.0144414584586927,0.0117740340327236,0.23579461036118,-0.00671089137746871,-31.7264579559665,0.00511530447042109,0.279647384234794,47543,Greater Sydney,2
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,none,No FE,1,high_clustering,estimated,0.0488848855694641,0.000949638381716369,0,0.020445682742519,0.00103043811324973,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000214473446341873,-0.0284392028269451,-58.1758604845945,0.0000807997315333566,,77409,High clustering,3
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa3,SA3,2,high_clustering,estimated,0.020339595017374,0.00535759032545028,0.000476667346318698,0.0201212231767914,0.0167883663032977,0.237595894586055,-0.000218371840582623,-1.07362924579418,0.0114307759778474,0.651875920200191,77409,High clustering,3
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa4,SA4,3,high_clustering,estimated,0.0281864626678721,0.00514334425240798,0.00000840743228446185,0.0118932325134801,0.0138112566436395,0.396751727020827,-0.016293230154392,-57.8051611029702,0.00866791239123148,0.361240326190603,77409,High clustering,3
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,high_clustering,estimated,0.0644039581481906,0.00216069441849894,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000931119033520998,0.0219656973578637,0.00194109209481055,0.0000000000000000000000000000136348859806157,-0.0424382607903269,-65.8938705175206,-0.000219602323688394,,18644,High clustering,3
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,high_clustering,estimated,0.0325205668593666,0.0135781603034427,0.0213903243110505,0.0564759605052439,0.0201659917321893,0.00781982215194161,0.0239553936458773,73.6622880820961,0.00658783142874652,0.865937301161119,18642,High clustering,3
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,high_clustering,estimated,0.0475126307901289,0.0133146392854982,0.00142489864458031,0.0419762045187224,0.0156139893433898,0.0123615877691524,-0.00553642627140646,-11.6525357138437,0.00229935005789155,0.643226070507758,18644,High clustering,3
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,none,No FE,1,high_irregularity,estimated,0.0575210327643738,0.00123359694439037,0,0.0308947896315033,0.00121371518742073,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034007590596787,-0.0266262431328705,-46.2895776609939,-0.0000198817569696411,,61777,Most irregular,4
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa3,SA3,2,high_irregularity,estimated,0.0227909758734031,0.00427139562479778,0.00000378707849505302,0.0118005109929795,0.0141504496288165,0.409151816862181,-0.0109904648804236,-48.2228797111292,0.00987905400401877,0.676946964771847,61777,Most irregular,4
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa4,SA4,3,high_irregularity,estimated,0.025219072346521,0.00531233007077735,0.0000600742902611632,0.00920623242451756,0.0133789742690417,0.497252111061063,-0.0160128399220034,-63.494960092029,0.00806664419826434,0.503305815981895,61777,Most irregular,4
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,high_irregularity,estimated,0.0716713973182852,0.0025292069400167,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000375947499284391,0.0090491014215246,0.00217705975866962,0.0000324846021820591,-0.0626222958967606,-87.374180272587,-0.000352147181347082,,15082,Most irregular,4
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,high_irregularity,estimated,0.0386269346403425,0.0101490176956184,0.000474676977895565,0.0178939304192983,0.0127485678741152,0.168153178174897,-0.0207330042210442,-53.6749923701955,0.00259955017849681,0.776428553525501,15080,Most irregular,4
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,high_irregularity,estimated,0.0413441881181743,0.00920413540115888,0.000119246769214565,0.0108392875333073,0.00989746188827957,0.283120729042013,-0.030504900584867,-73.7828023074845,0.000693326487120694,0.622965982081832,15081,Most irregular,4
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,none,No FE,1,low_residential,estimated,0.0705788732237309,0.00167920034367899,0,0.0556673026791543,0.00324690047002184,0.0000000000000000000000000000000000000000000000000000000000000000110577440692141,-0.0149115705445766,-21.1275270679199,0.00156770012634285,,45636,Low residential share,5
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa3,SA3,2,low_residential,estimated,0.034987315910426,0.00694693756418449,0.00000997701753686846,0.0181573122637208,0.0137710537336015,0.194650284838203,-0.0168300036467052,-48.1031574122265,0.00682411616941697,0.485872577285971,45636,Low residential share,5
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa4,SA4,3,low_residential,estimated,0.0408976721015494,0.0118805363386881,0.00221811849950499,0.0203381362928582,0.0182021259341386,0.275381210601401,-0.0205595358086912,-50.2706749607696,0.00632158959545049,0.390014383377031,45636,Low residential share,5
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,low_residential,estimated,0.0640707602031228,0.00523011600392676,0.000000000000000000000000000000000656086892050027,0.0549356283794253,0.00528463044549398,0.000000000000000000000000533197880975398,-0.00913513182369741,-14.2578795611858,0.0000545144415672197,,4087,Low residential share,5
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,low_residential,estimated,-0.000471814565544646,0.0293617483266593,0.987259212311599,0.0372174849858765,0.0319664075261904,0.251212531449397,0.0376892995514211,-7988.15939645991,0.00260465919953103,0.992591098737963,4084,Low residential share,5
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,low_residential,estimated,0.0431478716369904,0.0197128810648941,0.0400502293522893,0.0891231439106137,0.0188453245669693,0.000113877896334368,0.0459752722736233,106.552816000799,-0.000867556497924825,0.931212363684296,4087,Low residential share,5
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,none,No FE,1,large_area,estimated,0.0734827926001387,0.00123791811461032,0,0.0229537154726422,0.00175738085267286,0.00000000000000000000000000000000000000613989146361825,-0.0505290771274964,-68.7631421446564,0.000519462738062544,,64318,Largest area,6
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa3,SA3,2,large_area,estimated,0.0335980720738005,0.00601460293310536,0.0000016756223688218,-0.0133381105416542,0.0153115050222981,0.388762673799858,-0.0469361826154546,-139.699035445713,0.00929690208919276,0.434625205814755,64318,Largest area,6
shops1,Shops within 1 km,primary,2,sa2,SA2,2,house,House,1,sa4,SA4,3,large_area,estimated,0.0460783892662786,0.00973208559465944,0.000191584543008451,-0.0099078289913583,0.0113641584535131,0.395437538135508,-0.0559862182576369,-121.50211660851,0.00163207285885364,0.248387244484454,64318,Largest area,6
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,large_area,estimated,0.0654373191311204,0.00559821271288378,0.000000000000000000000000000000755490833711423,-0.0301937364198928,0.00775731439633123,0.000101634699525373,-0.0956310555510131,-146.141463037922,0.00215910168344745,,2792,Largest area,6
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,large_area,estimated,0.00605584122478143,0.0216997367255519,0.781625584758131,-0.0510046670002518,0.0196653796714239,0.0132052540951429,-0.0570605082250333,-942.239172181941,-0.00203435705412796,0.527933492232225,2791,Largest area,6
shops1,Shops within 1 km,primary,2,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,large_area,estimated,0.0271132993147633,0.0216184741099593,0.226750995504455,-0.057741976664184,0.0265413724075032,0.0439867915191176,-0.0848552759789473,-312.965511846591,0.00492289829754389,0.341753181671265,2792,Largest area,6
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,none,No FE,1,sydney,estimated,0.0138727562618897,0.000550463804268628,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000721422514391375,0.0120737128959121,0.000518812178219255,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135983757436564,-0.00179904336597758,-12.9681754080824,-0.0000316516260493735,,158324,Greater Sydney,2
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa3,SA3,2,sydney,estimated,0.00984112315706027,0.0026038998319997,0.000501431018342721,0.0122168128202238,0.00573038148577454,0.0390512007579713,0.00237568966316354,24.140432197103,0.00312648165377485,0.561289950642659,158324,Greater Sydney,2
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa4,SA4,3,sydney,estimated,0.0117059545996391,0.0020594444241117,0.0000145780878393362,0.0194200689143631,0.00607270498042795,0.00451753427718081,0.00771411431472402,65.899062302547,0.00401326055631625,0.340374453045386,158324,Greater Sydney,2
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,sydney,estimated,0.0268035494694203,0.00126605371110124,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000504650838351724,0.0212108114427991,0.000950294950599469,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000856414355726986,-0.00559273802662119,-20.8656619639195,-0.000315758760501775,,47859,Greater Sydney,2
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,sydney,estimated,0.0163762616845678,0.00552652674567222,0.00510691685672865,0.0266713582558655,0.00640600683994681,0.000161981142317858,0.0102950965712976,62.8659749678964,0.000879480094274593,0.648377514109272,47858,Greater Sydney,2
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,sydney,estimated,0.0201907895002052,0.00651128917425577,0.0056334995750074,0.024714996333846,0.0060117565980676,0.000542541900297951,0.00452420683364084,22.407280476055,-0.000499532576188166,0.247289557163258,47858,Greater Sydney,2
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,none,No FE,1,high_clustering,estimated,0.0494281856825154,0.000984659256270227,0,0.0643088107900383,0.00170349135510871,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145604167747795,0.0148806251075229,30.1055458581938,0.000718832098838479,,73167,High clustering,3
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa3,SA3,2,high_clustering,estimated,0.0165204928897466,0.00482450575347009,0.00141170276596751,0.0291611213570164,0.0178322743792535,0.109641642281125,0.0126406284672697,76.5148385803615,0.0130077686257834,0.737007698019077,73167,High clustering,3
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa4,SA4,3,high_clustering,estimated,0.0237505142912774,0.0063517088753065,0.00087856204079687,0.0383514970992944,0.0191619100061499,0.0554875868967612,0.014600982808017,61.4764911148864,0.0128102011308434,0.486163627996834,73167,High clustering,3
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,high_clustering,estimated,0.0467879405120542,0.00225975551771264,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000058155950648309,0.0375198808857746,0.00155638673418234,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000434874264262645,-0.00926805962627952,-19.8086505301334,-0.000703368783530296,,15525,High clustering,3
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,high_clustering,estimated,0.0299929365267974,0.00964370869216573,0.00344115256326338,0.0361767649161331,0.0206726242976721,0.0877895348366168,0.00618382838933571,20.6176156969849,0.0110289156055064,0.937781282921266,15523,High clustering,3
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,high_clustering,estimated,0.0353648957073673,0.0103187321630186,0.00196846054936832,0.0439643069748924,0.0105923584391385,0.000296832149947371,0.00859941126752517,24.3162353388016,0.000273626276119925,0.596220172493194,15525,High clustering,3
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,none,No FE,1,high_irregularity,estimated,0.0467967984087991,0.00101905863375422,0,0.0614317648612115,0.00115916630936147,0,0.0146349664524124,31.2734352563328,0.000140107675607253,,75029,Most irregular,4
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa3,SA3,2,high_irregularity,estimated,0.0199146896577498,0.00507488329067203,0.000325108865545,0.00826152490678247,0.0213322513757571,0.700553080603283,-0.0116531647509673,-58.5154222899601,0.0162573680850851,0.834965728001555,75028,Most irregular,4
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa4,SA4,3,high_irregularity,estimated,0.0252171222702147,0.00551266989963025,0.0000955776108446194,0.0381630985514141,0.019025254276305,0.0549797651051548,0.0129459762811994,51.3380398543358,0.0135125843766748,0.619940670230569,75029,Most irregular,4
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,high_irregularity,estimated,0.0626118124745076,0.00327321883709164,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000366711506724074,0.0804524464791427,0.00266768486269115,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180244051456796,0.0178406340046351,28.4940385840114,-0.000605533974400494,,10213,Most irregular,4
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,high_irregularity,estimated,0.0102018270308954,0.0129780501666358,0.436450941073278,0.0305809117128784,0.0168184385661517,0.0765127488194157,0.020379084681983,199.759166865568,0.00384038839951596,0.876381758693625,10211,Most irregular,4
shops1,Shops within 1 km,primary,2,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,high_irregularity,estimated,0.0214103131748366,0.0133221937969438,0.12010688698521,0.0581439246621024,0.0121434421262553,0.0000587976587423291,0.0367336114872658,171.569706558233,-0.00117875167068846,0.70535750480727,10213,Most irregular,4
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,none,No FE,1,low_residential,estimated,0.0748114188316436,0.00312905945382815,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000229821352185376,0.239053568231213,0.0696742639138026,0.000603413939892424,0.16424214939957,219.541551229208,0.0665452044599744,,11641,Low residential share,5
shops1,Shops within 1 km,primary,2,poa,Postcode,3,house,House,1,sa3,SA3,2,low_residential,estimated,0.0313137858276469,0.00864416321493933,0.000849981548941339,0.167037316253509,0.0247666272220919,0.0000000546340740882022,0.135723530425862,433.430602013099,0.0161224640071526,0.715149605680594,11641,Low residential share,5
