outcome_key,outcome,family,outcome_order,geo_key,geography,geo_order,property_key,property_type,property_order,fe_key,fixed_effects,fe_order,sample_key,status,benchmark,benchmark_se,benchmark_p,centroid,centroid_se,centroid_p,delta,relative_change_percent,se_difference,absorption_r2,N,bootstrap_se,ci_low,ci_high,p_value_delta,clusters,global_fdr_q,within_outcome_fdr_q,relative_ci_low,relative_ci_high,absorption_percent
rail,Rail distance,additional,7,sa2,SA2,2,house,House,1,sa3,SA3,2,full,estimated,-0.000999439073053797,0.0123078510195693,0.93567532598822,-0.00554211262948606,0.0123081368109225,0.654880319041151,-0.00454267355643227,454.52230945425,0.000000285791353244261,0.68805876845793,281194,0.00435684831007478,-0.0133729773805687,0.0039574799392715,0.296,621,0.478153846153846,0.484363636363636,-395.970104228502,1338.04828539547,68.805876845793
rail,Rail distance,additional,7,sa2,SA2,2,house,House,1,sa4,SA4,3,full,estimated,0.0130088216226279,0.0162350446059315,0.429964891934459,0.0076739002837344,0.0151748315276799,0.617171671228426,-0.00533492133889346,-41.0100276078332,-0.00106021307825161,0.513012088171479,281194,0.00388917329691305,-0.0129036867229628,0.00235661194149399,0.162,621,0.281342465753425,0.2916,-99.1918184235678,18.1154912401508,51.3012088171479
rail,Rail distance,additional,7,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,full,estimated,0.0613423166113243,0.00138396053133663,0,0.068512097560093,0.00149181714880803,0,0.00716978094876875,11.6881483205105,0.000107856617471408,,58217,0.010991230246471,-0.0135829248174696,0.0281941052547604,0.546,560,0.681148514851485,0.6552,-22.1428298894113,45.9619179911369,
rail,Rail distance,additional,7,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.00475911354199165,0.0144331302020421,0.743320528755938,0.00722226794343666,0.0197536354338376,0.716577219650937,0.0119813814854283,-251.756579869582,0.00532050523179554,0.675764866392674,58216,0.0138729155597123,-0.0152760673092597,0.0382422347149298,0.404,560,0.562891304347826,0.559384615384615,-803.557939467141,320.985561165384,67.5764866392674
rail,Rail distance,additional,7,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.0077109230704555,0.0155979522377205,0.625053992915897,0.0152939088156754,0.0194121453335236,0.437645360141222,0.00758298574521987,98.3408299620337,0.0038141930958031,0.575818066802662,58216,0.0111622199953779,-0.0137926502695773,0.0291676274908285,0.516,560,0.656727272727273,0.6552,-178.8715844206,378.263759401058,57.5818066802662
rail,Rail distance,additional,7,poa,Postcode,3,house,House,1,none,No FE,1,full,estimated,0.0408772963518311,0.000650169701865259,0,0.0123264904462893,0.000690750462540317,0.0000000000000000000000000000000000000000000000000000000000000000000000345679041854331,-0.0285508059055419,-69.845142545155,0.000040580760675058,,281076,0.00955730095154803,-0.0470224574929066,-0.00970093951787215,0.004,596,0.0132631578947368,0.018,-115.033188810199,-23.7318521126645,
rail,Rail distance,additional,7,poa,Postcode,3,house,House,1,sa3,SA3,2,full,estimated,-0.00111600079775105,0.0123391988234366,0.928375175167844,-0.00771575481400745,0.0092296496975489,0.408014770360939,-0.0065997540162564,591.375385175008,-0.00310954912588772,0.760676899705916,281076,0.00741860056316191,-0.0205465883719196,0.00879986584583526,0.378,596,0.562891304347826,0.559384615384615,-788.517881310539,1841.09083195325,76.0676899705916
rail,Rail distance,additional,7,poa,Postcode,3,house,House,1,sa4,SA4,3,full,estimated,0.0129700791131719,0.0162639453675271,0.432133417136393,-0.000711995027082354,0.0126387105602284,0.955490187138627,-0.0136820741402542,-105.489519538545,-0.00362523480729874,0.635711206658074,281076,0.00647262920863449,-0.0266297706902519,-0.000758227183199005,0.036,596,0.0872307692307692,0.108,-205.31694878567,-5.84597192185961,63.5711206658074
rail,Rail distance,additional,7,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,full,estimated,0.0615186171561186,0.00138422075724717,0,0.046706351390517,0.00140413623916069,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237597697447423,-0.0148122657656016,-24.0776962330148,0.0000199154819135257,,58204,0.00958826636163507,-0.0338330285580246,0.0035870282401308,0.128,421,0.237176470588235,0.256,-54.9964061646005,5.83080115573442,
rail,Rail distance,additional,7,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.00476816131334864,0.0144314893701888,0.742822259438526,-0.00644826330889411,0.0153307822321406,0.676291911249271,-0.00168010199554547,35.2358463804897,0.00089929286195174,0.736422565172411,58203,0.0125588848450994,-0.025151537115233,0.0237422150639538,0.907,421,0.968491525423729,0.933,-497.932295148795,527.489224091902,73.6422565172412
rail,Rail distance,additional,7,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.00784953441362954,0.0156048438531947,0.619029722699646,0.00328670386794103,0.0139013212034975,0.814882709573224,-0.00456283054568851,-58.1286775145012,-0.00170352264969722,0.630898815732049,58203,0.00963519125294166,-0.0227586711534184,0.014684491134543,0.647,421,0.783865384615385,0.727875,-289.936573994776,187.074676799245,63.089881573205
