outcome_key,outcome,family,outcome_order,geo_key,geography,geo_order,property_key,property_type,property_order,fe_key,fixed_effects,fe_order,sample_key,status,benchmark,benchmark_se,benchmark_p,centroid,centroid_se,centroid_p,delta,relative_change_percent,se_difference,absorption_r2,N,bootstrap_se,ci_low,ci_high,p_value_delta,clusters,global_fdr_q,within_outcome_fdr_q,relative_ci_low,relative_ci_high,absorption_percent
hospital,Hospital distance,additional,5,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.0057253227833877,0.0107522749452903,0.598751929813924,0.00368222258714769,0.0117939918803165,0.757278090309282,-0.00204310019624,-35.6853276843737,0.00104171693502615,0.260446890716214,58216,0.00811038642064248,-0.0173484820559731,0.0144456469849813,0.806,560,0.897473684210526,0.90675,-303.013169952802,252.31148585886,26.0446890716214
hospital,Hospital distance,additional,5,poa,Postcode,3,house,House,1,none,No FE,1,full,estimated,-0.0239227190262668,0.000843859323376213,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000152228693255746,-0.103632019786048,0.000899248528795435,0,-0.0797093007597813,333.194987878518,0.0000553892054192213,,281076,0.0148658336045302,-0.108327591208207,-0.0510073841507094,0.001,596,0.0043448275862069,0.003,213.217335766491,452.823072031508,
hospital,Hospital distance,additional,5,poa,Postcode,3,house,House,1,sa3,SA3,2,full,estimated,-0.00872352020834616,0.00956381068297076,0.367028139066,-0.0410533285707038,0.0148883080752911,0.00866006826549458,-0.0323298083623576,370.605072152253,0.00532449739232033,0.638838081630452,281076,0.011333289711044,-0.0553117422795624,-0.0105983882558159,0.002,596,0.007,0.0036,121.492104135622,634.053007943322,63.8838081630452
hospital,Hospital distance,additional,5,poa,Postcode,3,house,House,1,sa4,SA4,3,full,estimated,-0.00114780735551575,0.00967756537665626,0.906466348412776,-0.0504307875318546,0.0155727916196982,0.0031780571096217,-0.0492829801763389,4293.66303844554,0.00589522624304191,0.51897939220072,281076,0.0142214984258308,-0.0756821844356005,-0.0213788281790631,0.001,596,0.0043448275862069,0.003,1862.57982023968,6593.63124586302,51.897939220072
hospital,Hospital distance,additional,5,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,full,estimated,-0.0420792407375998,0.00189395263169071,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000658964058572631,-0.0745671587964161,0.00186213383390837,0,-0.0324879180588162,77.2065215278153,-0.0000318187977823401,,58204,0.0180375925345781,-0.0693628501760875,0.00189450548725151,0.075,421,0.1575,0.1125,-4.50223305849404,164.838644804987,
hospital,Hospital distance,additional,5,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,full,estimated,0.00409532078566863,0.0134806242200101,0.762860209746631,-0.0351655508196424,0.0164021033057738,0.0381669681704187,-0.039260871605311,-958.67634454186,0.00292147908576375,0.613029898507248,58203,0.0127751109806217,-0.0632527290467333,-0.0143572152620782,0.002,421,0.007,0.0036,-1544.51219714175,-350.576084596853,61.3029898507248
hospital,Hospital distance,additional,5,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.00584517820985972,0.0107662801011125,0.591642227176856,-0.0341251392706326,0.0141274518643811,0.0227532881785027,-0.0399703174804923,-683.816917901149,0.00336117176326863,0.497201619490148,58203,0.0119253556657088,-0.0627046944193451,-0.0164613472942699,0.002,421,0.007,0.0036,-1072.75932688543,-281.622676046091,49.7201619490148
park,Park distance,additional,6,sa1,SA1,1,house,House,1,none,No FE,1,full,estimated,0.00503926996047577,0.00101092644121098,0.000000620614780017352,-0.00849003329547071,0.000898889690451788,0.00000000000000000000357907199180728,-0.0135293032559465,-268.477445385148,-0.000112036750759187,,281194,0.00238425545194345,-0.0181741317628365,-0.00900409655997302,0.001,16759,0.0043448275862069,0.006,-360.650092282824,-178.678590958499,
park,Park distance,additional,6,sa1,SA1,1,house,House,1,sa3,SA3,2,full,estimated,-0.0133650928301997,0.00502945467951016,0.0111739397762718,-0.0187800865767034,0.00424007334153467,0.0000687960550692607,-0.00541499374650367,40.5159456451209,-0.000789381337975485,0.20677817839841,281194,0.00199080997189408,-0.00943902824481682,-0.00143337523279498,0.005,16759,0.0161538461538462,0.0216,10.7247682526838,70.6244869731725,20.677817839841
park,Park distance,additional,6,sa1,SA1,1,house,House,1,sa4,SA4,3,full,estimated,-0.021979908652611,0.00781652105591189,0.00906145793663032,-0.0265675579469975,0.00710080518979426,0.000873406733258887,-0.00458764929438654,20.8720125588037,-0.000715715866117633,0.133966996551013,281194,0.00209436560594224,-0.00868306952638202,-0.000753247075357718,0.021,16759,0.0575217391304348,0.06075,3.42698000825513,39.5045751263874,13.3966996551013
park,Park distance,additional,6,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,full,estimated,-0.0356824260454056,0.00238688059170576,0.0000000000000000000000000000000000000000000000000195036405171841,-0.0177733427142464,0.00205608200159972,0.00000000000000000554954825397139,0.0179090833311593,-50.190206541366,-0.000330798590106038,,58217,0.00843286848864468,0.00238667574233434,0.034559505635953,0.032,5229,0.08064,0.063,-96.8530155207952,-6.688658835297,
park,Park distance,additional,6,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.031311377293057,0.0125261053973434,0.0166328993614208,-0.0185426877808975,0.0119598979161128,0.128921146200556,0.0127686895121594,-40.7797120920349,-0.000566207481230605,0.242862021077942,58216,0.00590684095078944,0.000937775909405422,0.023804150599692,0.027,5229,0.0694285714285714,0.06075,-76.0239652727456,-2.99500050933041,24.2862021077942
park,Park distance,additional,6,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,full,estimated,-0.0377958565908259,0.0101145766841206,0.000884227627840727,-0.0235868431038255,0.00978346092601037,0.0229909844264575,0.0142090134870004,-37.5941036098896,-0.00033111575811025,0.183921969580705,58216,0.00634947490558589,0.00195700773089458,0.0265570734339187,0.025,5229,0.065625,0.06075,-70.2645100001908,-5.17783669273842,18.3921969580705
park,Park distance,additional,6,sa2,SA2,2,house,House,1,none,No FE,1,full,estimated,0.00503926996047577,0.00101092644121098,0.000000620614780017352,-0.053633236974115,0.000747465806559855,0,-0.0586725069345908,-1164.30569099837,-0.00026346063465112,,281194,0.0114245268158959,-0.0795762257415781,-0.0368756431630185,0.001,621,0.0043448275862069,0.006,-1579.12210232264,-731.76558216256,
park,Park distance,additional,6,sa2,SA2,2,house,House,1,sa3,SA3,2,full,estimated,-0.0133650928301997,0.00502945467951016,0.0111739397762718,-0.0343669368879514,0.00895562336548936,0.000421718697753638,-0.0210018440577517,157.139530002335,0.00392616868597921,0.483602749825197,281194,0.00727195562516941,-0.0351748793244312,-0.00713148088918026,0.006,621,0.0184390243902439,0.0216,53.3590075264272,263.184698911706,48.3602749825197
park,Park distance,additional,6,sa2,SA2,2,house,House,1,sa4,SA4,3,full,estimated,-0.021979908652611,0.00781652105591189,0.00906145793663032,-0.0385738274142775,0.00786774473454818,0.0000395501122264975,-0.0165939187616665,75.4958495229933,0.0000512236786362873,0.35813331257565,281194,0.00802070296470559,-0.0316560403971082,-0.000751171438267808,0.035,621,0.0864705882352941,0.063,3.41753667014707,144.022620373119,35.813331257565
park,Park distance,additional,6,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,full,estimated,-0.0356824260454056,0.00238688059170576,0.0000000000000000000000000000000000000000000000000195036405171841,-0.0118536371162921,0.00197317904590225,0.00000000189660134332714,0.0238287889291136,-66.7801816468185,-0.000413701545803511,,58217,0.0216436790486069,-0.0181695805560984,0.0660162812011994,0.28,560,0.458181818181818,0.315,-185.010629930807,50.920250021615,
park,Park distance,additional,6,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.031311377293057,0.0125261053973434,0.0166328993614208,-0.0167121455350236,0.0165213010744738,0.317832638030213,0.0145992317580334,-46.6259648095092,0.00399519567713037,0.491500551752419,58216,0.0158483122695255,-0.0167235122020258,0.0442109198887815,0.337,560,0.530775,0.356823529411765,-141.197621155378,53.4103372250382,49.1500551752419
park,Park distance,additional,6,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,full,estimated,-0.0377958565908259,0.0101145766841206,0.000884227627840727,-0.0177293231834784,0.0135542131292168,0.201890379548213,0.0200665334073475,-53.0918868292515,0.00343963644509614,0.356536767331526,58216,0.0152982190207002,-0.00794579303299194,0.0519230014746192,0.196,560,0.32928,0.2352,-137.377496260324,21.0229208958333,35.6536767331526
park,Park distance,additional,6,poa,Postcode,3,house,House,1,none,No FE,1,full,estimated,0.00500570818802881,0.00101117094639365,0.000000741010191277541,-0.0499098993948381,0.000689337539286739,0,-0.054915607582867,-1097.05970704002,-0.000321833407106913,,281076,0.0137389450980682,-0.081519091108854,-0.0279595314550954,0.001,596,0.0043448275862069,0.006,-1628.52263949,-558.552964033358,
park,Park distance,additional,6,poa,Postcode,3,house,House,1,sa3,SA3,2,full,estimated,-0.0134030049591726,0.00503098904827792,0.0109858721115466,-0.0205213267262258,0.00981151804550349,0.0427149324195534,-0.0071183217670532,53.1098943015882,0.00478052899722557,0.711443129910465,281076,0.00847969367753236,-0.0237503585973349,0.00975449840086223,0.383,596,0.562891304347826,0.383,-72.7784435697501,177.20174445717,71.1443129910465
park,Park distance,additional,6,poa,Postcode,3,house,House,1,sa4,SA4,3,full,estimated,-0.0220147046607292,0.00781547012693509,0.00895727250419678,-0.0365601564507183,0.0128498584397457,0.00836783426129344,-0.014545451789989,66.0715281633363,0.00503438831281057,0.593924623675053,281076,0.0091392041677642,-0.033321190286549,0.00403804413762789,0.123,596,0.233194029850746,0.170307692307692,-18.3424860785488,151.35878859183,59.3924623675053
park,Park distance,additional,6,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,full,estimated,-0.0357237775574593,0.00238666086038988,0.0000000000000000000000000000000000000000000000000147423068522382,0.00450829898005178,0.00149198874154869,0.00251492897361386,0.040232076537511,-112.6198831375,-0.000894672118841186,,58204,0.0230949108148961,-0.0030535201335941,0.0844241133007693,0.081,421,0.164612903225806,0.1215,-236.324708844071,8.5475846687342,
park,Park distance,additional,6,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.0313135013938607,0.012527034420536,0.0166335393301639,-0.00828695821890156,0.0186231390365244,0.658731645105277,0.0230265431749591,-73.5355107221376,0.00609610461598835,0.734230913555869,58203,0.0153605908016778,-0.00610187796545272,0.0527314336303395,0.142,421,0.2556,0.182571428571429,-168.398394568159,19.486412230633,73.4230913555869
park,Park distance,additional,6,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,full,estimated,-0.0378037211850199,0.010112462282646,0.000880634688472653,-0.0101990285654296,0.0129186012349731,0.436707802225952,0.0276046926195903,-73.0210988608416,0.00280613895232709,0.543548529533996,58203,0.013525383247756,0.00130426392471086,0.0533891929085598,0.042,421,0.0962181818181818,0.0687272727272727,-141.227348088991,-3.45009402203423,54.3548529533996
rail,Rail distance,additional,7,sa1,SA1,1,house,House,1,none,No FE,1,full,estimated,0.040905433340626,0.000649798476020991,0,0.0393023375167828,0.000656186444618333,0,-0.00160309582384322,-3.91902907003572,0.00000638796859734215,,281194,0.000419303359237385,-0.00242510584269759,-0.000841237137906631,0.001,16759,0.0043448275862069,0.006,-5.9285665610809,-2.05654131787706,
rail,Rail distance,additional,7,sa1,SA1,1,house,House,1,sa3,SA3,2,full,estimated,-0.000999439073053797,0.0123078510195693,0.93567532598822,-0.00348721699032511,0.012592785299569,0.783231523356255,-0.00248777791727131,248.917416213264,0.000284934279999659,0.653377058156552,281194,0.000801671013328206,-0.00407787554090994,-0.000987527186179482,0.001,16759,0.0043448275862069,0.006,98.8081427677309,408.016421496304,65.3377058156552
rail,Rail distance,additional,7,sa1,SA1,1,house,House,1,sa4,SA4,3,full,estimated,0.0130088216226279,0.0162350446059315,0.429964891934459,0.0114913119236841,0.016442044580469,0.490592816621187,-0.00151750969894375,-11.6652356605779,0.000206999974537464,0.431575103787826,281194,0.000490696565163512,-0.00247591282719229,-0.000619619064093166,0.001,16759,0.0043448275862069,0.006,-19.0325680450997,-4.76306833983629,43.1575103787826
rail,Rail distance,additional,7,sa1,SA1,1,apartment,Apartment,2,none,No FE,1,full,estimated,0.0613423166113243,0.00138396053133663,0,0.0615075880951874,0.0014074970214195,0,0.000165271483863139,0.269424914142591,0.0000235364900828749,,58217,0.00193804915598971,-0.00363945193622937,0.00391808628283961,0.933,5229,0.9828,0.933,-5.93302003784693,6.38724863892131,
rail,Rail distance,additional,7,sa1,SA1,1,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.00475911354199165,0.0144331302020421,0.743320528755938,-0.00993603974054022,0.0156554354050406,0.529257107654522,-0.00517692619854857,108.779211776949,0.00122230520299859,0.665564557583605,58216,0.00265278803497226,-0.0101770609188468,-0.000101081672545966,0.042,5229,0.0962181818181818,0.108,2.12396009580523,213.84362505854,66.5564557583605
rail,Rail distance,additional,7,sa1,SA1,1,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.0077109230704555,0.0155979522377205,0.625053992915897,0.00381836017713239,0.0173286510718687,0.827256619133491,-0.00389256289332312,-50.4811532647436,0.00173069883414819,0.572472757794794,58216,0.00225534986132819,-0.00820156779570842,0.000619415170507555,0.094,5229,0.1850625,0.2115,-106.362983014742,8.03295746628379,57.2472757794794
rail,Rail distance,additional,7,sa2,SA2,2,house,House,1,none,No FE,1,full,estimated,0.040905433340626,0.000649798476020991,0,0.0317541507352539,0.000679547543595759,0,-0.00915128260537212,-22.3718021250819,0.0000297490675747686,,281194,0.00435761960529152,-0.0171133609044862,0.0000834903364506481,0.042,621,0.0962181818181818,0.108,-41.8364004653869,0.204105737630038,
rail,Rail distance,additional,7,sa2,SA2,2,house,House,1,sa3,SA3,2,full,estimated,-0.000999439073053797,0.0123078510195693,0.93567532598822,-0.00554211262948606,0.0123081368109225,0.654880319041151,-0.00454267355643227,454.52230945425,0.000000285791353244261,0.68805876845793,281194,0.00435684831007478,-0.0133729773805687,0.0039574799392715,0.296,621,0.478153846153846,0.484363636363636,-395.970104228502,1338.04828539547,68.805876845793
rail,Rail distance,additional,7,sa2,SA2,2,house,House,1,sa4,SA4,3,full,estimated,0.0130088216226279,0.0162350446059315,0.429964891934459,0.0076739002837344,0.0151748315276799,0.617171671228426,-0.00533492133889346,-41.0100276078332,-0.00106021307825161,0.513012088171479,281194,0.00388917329691305,-0.0129036867229628,0.00235661194149399,0.162,621,0.281342465753425,0.2916,-99.1918184235678,18.1154912401508,51.3012088171479
rail,Rail distance,additional,7,sa2,SA2,2,apartment,Apartment,2,none,No FE,1,full,estimated,0.0613423166113243,0.00138396053133663,0,0.068512097560093,0.00149181714880803,0,0.00716978094876875,11.6881483205105,0.000107856617471408,,58217,0.010991230246471,-0.0135829248174696,0.0281941052547604,0.546,560,0.681148514851485,0.6552,-22.1428298894113,45.9619179911369,
rail,Rail distance,additional,7,sa2,SA2,2,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.00475911354199165,0.0144331302020421,0.743320528755938,0.00722226794343666,0.0197536354338376,0.716577219650937,0.0119813814854283,-251.756579869582,0.00532050523179554,0.675764866392674,58216,0.0138729155597123,-0.0152760673092597,0.0382422347149298,0.404,560,0.562891304347826,0.559384615384615,-803.557939467141,320.985561165384,67.5764866392674
rail,Rail distance,additional,7,sa2,SA2,2,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.0077109230704555,0.0155979522377205,0.625053992915897,0.0152939088156754,0.0194121453335236,0.437645360141222,0.00758298574521987,98.3408299620337,0.0038141930958031,0.575818066802662,58216,0.0111622199953779,-0.0137926502695773,0.0291676274908285,0.516,560,0.656727272727273,0.6552,-178.8715844206,378.263759401058,57.5818066802662
rail,Rail distance,additional,7,poa,Postcode,3,house,House,1,none,No FE,1,full,estimated,0.0408772963518311,0.000650169701865259,0,0.0123264904462893,0.000690750462540317,0.0000000000000000000000000000000000000000000000000000000000000000000000345679041854331,-0.0285508059055419,-69.845142545155,0.000040580760675058,,281076,0.00955730095154803,-0.0470224574929066,-0.00970093951787215,0.004,596,0.0132631578947368,0.018,-115.033188810199,-23.7318521126645,
rail,Rail distance,additional,7,poa,Postcode,3,house,House,1,sa3,SA3,2,full,estimated,-0.00111600079775105,0.0123391988234366,0.928375175167844,-0.00771575481400745,0.0092296496975489,0.408014770360939,-0.0065997540162564,591.375385175008,-0.00310954912588772,0.760676899705916,281076,0.00741860056316191,-0.0205465883719196,0.00879986584583526,0.378,596,0.562891304347826,0.559384615384615,-788.517881310539,1841.09083195325,76.0676899705916
rail,Rail distance,additional,7,poa,Postcode,3,house,House,1,sa4,SA4,3,full,estimated,0.0129700791131719,0.0162639453675271,0.432133417136393,-0.000711995027082354,0.0126387105602284,0.955490187138627,-0.0136820741402542,-105.489519538545,-0.00362523480729874,0.635711206658074,281076,0.00647262920863449,-0.0266297706902519,-0.000758227183199005,0.036,596,0.0872307692307692,0.108,-205.31694878567,-5.84597192185961,63.5711206658074
rail,Rail distance,additional,7,poa,Postcode,3,apartment,Apartment,2,none,No FE,1,full,estimated,0.0615186171561186,0.00138422075724717,0,0.046706351390517,0.00140413623916069,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000237597697447423,-0.0148122657656016,-24.0776962330148,0.0000199154819135257,,58204,0.00958826636163507,-0.0338330285580246,0.0035870282401308,0.128,421,0.237176470588235,0.256,-54.9964061646005,5.83080115573442,
rail,Rail distance,additional,7,poa,Postcode,3,apartment,Apartment,2,sa3,SA3,2,full,estimated,-0.00476816131334864,0.0144314893701888,0.742822259438526,-0.00644826330889411,0.0153307822321406,0.676291911249271,-0.00168010199554547,35.2358463804897,0.00089929286195174,0.736422565172411,58203,0.0125588848450994,-0.025151537115233,0.0237422150639538,0.907,421,0.968491525423729,0.933,-497.932295148795,527.489224091902,73.6422565172412
rail,Rail distance,additional,7,poa,Postcode,3,apartment,Apartment,2,sa4,SA4,3,full,estimated,0.00784953441362954,0.0156048438531947,0.619029722699646,0.00328670386794103,0.0139013212034975,0.814882709573224,-0.00456283054568851,-58.1286775145012,-0.00170352264969722,0.630898815732049,58203,0.00963519125294166,-0.0227586711534184,0.014684491134543,0.647,421,0.783865384615385,0.727875,-289.936573994776,187.074676799245,63.089881573205
